"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"41",2022-03-08 00:03:20,1,303,100,51.2446420087816,5.74042670052408
"42",2022-03-08 00:03:25,1,303,100,49.7568504976189,5.31642485951084
"43",2022-03-08 00:03:30,1,303,100,50.4091893466609,5.81648445719323
"44",2022-03-08 00:03:35,1,303,100,50.1989131838239,5.52284663811865
"45",2022-03-08 00:03:40,1,303,100,51.0137605809902,5.85933466506155
"46",2022-03-08 00:03:45,1,303,100,49.7385235121065,6.0986111873049
"47",2022-03-08 00:03:50,1,303,100,48.9740378325791,5.80654066607892
"48",2022-03-08 00:03:55,1,303,100,49.9719771693563,5.64051808147749
"49",2022-03-08 00:04:00,1,303,100,50.4486112070267,5.38932967868144
"50",2022-03-08 00:04:05,1,303,100,50.9468040492003,5.26227061265326
"51",2022-03-08 00:04:10,1,303,100,52.1615241962411,5.28512046838379
"52",2022-03-08 00:04:15,1,303,100,48.477059485082,5.66195536146045
"53",2022-03-08 00:04:20,1,303,100,48.0979746856704,5.50908563197145
"54",2022-03-08 00:04:25,1,303,100,50.5934379422878,5.31787518507719
"55",2022-03-08 00:04:30,1,303,100,50.2705616088993,5.4944841744249
"56",2022-03-08 00:04:35,1,303,100,49.9640162691054,5.54170789918765
"57",2022-03-08 00:04:40,1,303,100,50.0500522703038,6.33588233220219
"58",2022-03-08 00:04:45,1,303,100,51.9207436772227,5.61918670418543
"59",2022-03-08 00:04:50,1,303,100,49.3711154455862,5.28322981044494
"60",2022-03-08 00:04:55,1,303,100,49.3717116690363,5.49107054854708
"61",2022-03-08 00:05:00,1,303,100,50.7345710008013,5.8942544027068
"62",2022-03-08 00:05:05,1,303,100,50.466737318496,5.51264145097474
"63",2022-03-08 00:05:10,1,303,100,50.60162162778,6.0491146410249
"64",2022-03-08 00:05:15,1,303,100,50.3344246328819,5.77465328010678
"65",2022-03-08 00:05:20,1,303,100,51.4977566056677,5.91411890952106
"66",2022-03-08 00:05:25,1,303,100,49.5426146904003,5.59695568110155
"67",2022-03-08 00:05:30,1,303,100,50.1118583526035,5.93518033827678
"68",2022-03-08 00:05:35,1,303,100,48.5191054647615,5.45627378807211
"69",2022-03-08 00:05:40,1,303,100,48.9953811612468,5.54525024176023
"70",2022-03-08 00:05:45,1,303,100,48.8696335236617,5.61937087020371
"71",2022-03-08 00:05:50,1,303,100,51.8495975580985,5.33465349948303
"72",2022-03-08 00:05:55,1,303,100,48.6065457727147,5.90031692416524
"73",2022-03-08 00:06:00,1,303,100,50.2137092166704,4.9552870182464
"74",2022-03-08 00:06:05,1,303,100,49.4386404512299,5.61794106953443
"75",2022-03-08 00:06:10,1,303,100,49.1942383960556,5.37019631397256
"76",2022-03-08 00:06:15,1,303,100,49.3110365481316,6.19579815782502
"77",2022-03-08 00:06:20,1,303,100,50.5034950151183,5.27449481329511
"78",2022-03-08 00:06:25,1,303,100,49.2290850395778,5.00580277208774
"79",2022-03-08 00:06:30,1,303,100,49.2625370459144,5.88953345900637
"80",2022-03-08 00:06:35,1,303,100,49.264631956323,5.87897773403509
"81",2022-03-08 00:06:40,1,303,100,47.5812283643353,5.52866663854819
"82",2022-03-08 00:06:45,1,303,100,51.2209397969281,5.82711805657898
"83",2022-03-08 00:06:50,1,303,100,50.6138689167873,5.88530375611964
"84",2022-03-08 00:06:55,1,303,100,49.4930375795399,5.54720673225802
"85",2022-03-08 00:07:00,1,303,100,49.3842683167554,4.99786727306073
"86",2022-03-08 00:07:05,1,303,100,48.7551462189687,5.72637744556903
"87",2022-03-08 00:07:10,1,303,100,49.295446359335,5.84813682767331
"88",2022-03-08 00:07:15,1,303,100,49.7500253637075,5.51458382573292
"89",2022-03-08 00:07:20,1,303,100,49.4206617949121,5.58684523353887
"90",2022-03-08 00:07:25,1,303,100,49.558438046133,5.5584465109714
"91",2022-03-08 00:07:30,1,303,100,51.3389434004647,5.29119971204898
"92",2022-03-08 00:07:35,1,303,100,48.7056111651665,5.56197420288723
"93",2022-03-08 00:07:40,1,303,100,48.1111348840868,5.95934702243145
"94",2022-03-08 00:07:45,1,303,100,49.7502092213128,4.77310883490592
"95",2022-03-08 00:07:50,1,303,100,49.8500993686582,5.34320277845237
"96",2022-03-08 00:07:55,1,303,100,49.3446028441992,5.4598981489254
"97",2022-03-08 00:08:00,1,303,100,49.6979683883245,6.09163574106554
"98",2022-03-08 00:08:05,1,303,100,48.9918089258223,5.45823746623603
"99",2022-03-08 00:08:10,1,303,100,49.1705587769216,5.55474030786427
"100",2022-03-08 00:08:15,1,303,100,50.1227014134067,5.67791103316368
"101",2022-03-08 00:08:20,1,303,100,48.6981026977391,4.40505411976205
"102",2022-03-08 00:08:25,1,303,100,51.2426432381873,5.03295628750491
"103",2022-03-08 00:08:30,1,303,100,48.9849485069786,5.12375791811635
"104",2022-03-08 00:08:35,1,303,100,47.9873546778938,5.22317143022495
"105",2022-03-08 00:08:40,1,303,100,49.0835576452472,5.89748517338832
"106",2022-03-08 00:08:45,1,303,100,50.1656343744024,5.67744227897954
"107",2022-03-08 00:08:50,1,303,100,49.9413210283016,5.80251417756531
"108",2022-03-08 00:08:55,1,303,100,49.5351658415572,5.15523113466371
"109",2022-03-08 00:09:00,1,303,100,50.331231382344,6.08881171415133
"110",2022-03-08 00:09:05,1,303,100,48.8155368224731,4.71147726261049
"111",2022-03-08 00:09:10,1,303,100,49.5128209182859,5.08383771297416
"112",2022-03-08 00:09:15,1,303,100,50.3904509605804,6.14041235749135
"113",2022-03-08 00:09:20,1,303,100,48.9275878249328,5.24983647989702
"114",2022-03-08 00:09:25,1,303,100,50.0967013078866,5.81963583676008
"115",2022-03-08 00:09:30,1,303,100,49.0609062874322,5.35187600514659
"116",2022-03-08 00:09:35,1,303,100,49.38184580839,5.51313860457044
"117",2022-03-08 00:09:40,1,303,100,51.3703753821476,5.98731332915542
"118",2022-03-08 00:09:45,1,303,100,48.6237049316775,5.06800451077458
"119",2022-03-08 00:09:50,1,303,100,48.1875515427652,5.09175269185224
"120",2022-03-08 00:09:55,1,303,100,49.1231293094413,5.75027146341957
"121",2022-03-08 00:10:00,1,303,100,51.02204595838,5.45231662011612
"122",2022-03-08 00:10:05,1,303,100,49.6494051360986,5.44503109441722
"123",2022-03-08 00:10:10,1,303,100,49.956983369747,5.14928800430641
"124",2022-03-08 00:10:15,1,303,100,49.7948249419191,6.30752667854232
"125",2022-03-08 00:10:20,1,303,100,49.9571823651638,5.37817201853443
"126",2022-03-08 00:10:25,1,303,100,47.5379647780194,5.32780960710754
"127",2022-03-08 00:10:30,1,303,100,47.2691261297152,5.08751659797832
"128",2022-03-08 00:10:35,1,303,100,50.3631074707557,4.62565225387024
"129",2022-03-08 00:10:40,1,303,100,49.9210779658304,5.59521778793455
"130",2022-03-08 00:10:45,1,303,100,48.9291782489436,5.44614586030384
"131",2022-03-08 00:10:50,1,303,100,51.6476541995467,5.76013600217664
"132",2022-03-08 00:10:55,1,303,100,49.181195206809,5.44307190485974
"133",2022-03-08 00:11:00,1,303,100,48.8890932917948,5.27272490776927
"134",2022-03-08 00:11:05,1,303,100,48.9367115747202,5.80707490577473
"135",2022-03-08 00:11:10,1,303,100,49.3328112026276,5.74331456037468
"136",2022-03-08 00:11:15,1,303,100,49.1987763313288,5.70329829823985
"137",2022-03-08 00:11:20,1,303,100,49.9778602240298,6.07572279981696
"138",2022-03-08 00:11:25,1,303,100,49.9681657161448,5.81562242559723
"139",2022-03-08 00:11:30,1,303,100,50.396170718894,5.55469337291552
"140",2022-03-08 00:11:35,1,303,100,49.2011742956154,5.654437694523
"141",2022-03-08 00:11:40,1,303,100,49.9438966712599,5.11510949364508
"142",2022-03-08 00:11:45,1,303,100,50.8226525788245,6.26951979605059
"143",2022-03-08 00:11:50,1,303,100,50.5774791221553,5.94395431054471
"144",2022-03-08 00:11:55,1,303,100,49.2309517723475,5.41251487537556
"145",2022-03-08 00:12:00,1,303,100,49.7531307907516,5.81907247057471
"146",2022-03-08 00:12:05,1,303,100,50.4343761697668,5.64707163675371
"147",2022-03-08 00:12:10,1,303,100,49.7997822693508,5.4743259795228
"148",2022-03-08 00:12:15,1,303,100,48.1763229654199,5.01879519832812
"149",2022-03-08 00:12:20,1,303,100,50.2825239758352,5.51528471227546
"150",2022-03-08 00:12:25,1,303,100,51.2655348013295,4.83877919006346
"151",2022-03-08 00:12:30,1,303,100,49.1510882633919,5.71380517533852
"152",2022-03-08 00:12:35,1,303,100,49.4363973538126,5.25636465666873
"153",2022-03-08 00:12:40,1,303,100,49.9031582285551,5.40195388606123
"154",2022-03-08 00:12:45,1,303,100,50.9111475682763,5.42897502303501
"155",2022-03-08 00:12:50,1,303,100,50.4154508945872,5.39907448587691
"156",2022-03-08 00:12:55,1,303,100,48.7684240423788,5.34124380356279
"157",2022-03-08 00:13:00,1,303,100,51.2823140345788,5.6596328390617
"158",2022-03-08 00:13:05,1,303,100,48.0799610253294,5.51116207667755
"159",2022-03-08 00:13:10,1,303,100,49.7876234155271,5.00591519441346
"160",2022-03-08 00:13:15,1,303,100,48.3485770937957,5.53481106792023
"161",2022-03-08 00:13:20,1,303,100,50.0485921215571,5.34904821982088
"162",2022-03-08 00:13:25,1,303,100,49.0995739595511,5.65139018098346
"163",2022-03-08 00:13:30,1,303,100,49.3435155304275,4.51447326851826
"164",2022-03-08 00:13:35,1,303,100,49.445373376328,5.63896968005985
"165",2022-03-08 00:13:40,1,303,100,50.2994286036024,5.15412679708072
"166",2022-03-08 00:13:45,1,303,100,49.0885041427411,5.35295729920264
"167",2022-03-08 00:13:50,1,303,100,48.302578397477,5.41416006613658
"168",2022-03-08 00:13:55,1,303,100,49.2534550948382,5.43131231544139
"169",2022-03-08 00:14:00,1,303,100,47.3837455530843,5.19251790859719
"170",2022-03-08 00:14:05,1,303,100,51.053293263756,5.69235907829059
"171",2022-03-08 00:14:10,1,303,100,48.9370218269088,5.48815796777413
"172",2022-03-08 00:14:15,1,303,100,49.4129920108252,5.61409530807631
"173",2022-03-08 00:14:20,1,303,100,48.2839339817666,5.79433628726223
"174",2022-03-08 00:14:25,1,303,100,49.3012188023177,6.0391476507298
"175",2022-03-08 00:14:30,1,303,100,50.3057955471214,5.41082727047559
"176",2022-03-08 00:14:35,1,303,100,50.7606567106049,5.88463077622951
"177",2022-03-08 00:14:40,1,303,100,50.2604881559403,5.77748854685841
"178",2022-03-08 00:14:45,1,303,100,49.9546697664949,5.71719253497155
"179",2022-03-08 00:14:50,1,303,100,50.0607295717009,5.31616068873104
"180",2022-03-08 00:14:55,1,303,100,50.9363888646839,5.35743075215829
"181",2022-03-08 00:15:00,1,303,100,49.8331514163885,5.17362555216287
"182",2022-03-08 00:15:05,1,303,100,48.997583901112,5.37640902527526
"183",2022-03-08 00:15:10,1,303,100,48.6193573244012,5.04036686350302
"184",2022-03-08 00:15:15,1,303,100,49.0880894174033,5.82182338608246
"185",2022-03-08 00:15:20,1,303,100,48.381794254275,5.73952009112886
"186",2022-03-08 00:15:25,1,303,100,51.1558228133057,5.38706395872584
"187",2022-03-08 00:15:30,1,303,100,49.5095811357595,5.42399910299232
"188",2022-03-08 00:15:35,1,303,100,48.4085984691816,5.40984071642733
"189",2022-03-08 00:15:40,1,303,100,47.7231318290595,5.28701924932989
"190",2022-03-08 00:15:45,1,303,100,47.6988992815227,6.31813449245564
"191",2022-03-08 00:15:50,1,303,100,48.3963166992662,4.82271791218377
"192",2022-03-08 00:15:55,1,303,100,49.8794203676964,5.76341128046631
"193",2022-03-08 00:16:00,1,303,100,49.3371554391364,5.25477460283392
"194",2022-03-08 00:16:05,1,303,100,49.0420313864189,5.31595722721869
"195",2022-03-08 00:16:10,1,303,100,49.3344699171414,5.33369791945861
"196",2022-03-08 00:16:15,1,303,100,49.0740762135772,5.39784655111866
"197",2022-03-08 00:16:20,1,303,100,49.9358266876839,5.69235231539009
"198",2022-03-08 00:16:25,1,303,100,51.4276196292733,6.05975167455203
"199",2022-03-08 00:16:30,1,303,100,49.3549036658686,5.38026741169473
"200",2022-03-08 00:16:35,1,303,100,51.3902783662791,5.8990072929212
"201",2022-03-09 00:00:00,1,303,200,49.9106800278005,4.93864951883441
"202",2022-03-09 00:00:05,1,303,200,50.121875062283,5.18465226146732
"203",2022-03-09 00:00:10,1,303,200,48.7309156478435,4.95269124598326
"204",2022-03-09 00:00:15,1,303,200,50.6811530995298,4.92220269551365
"205",2022-03-09 00:00:20,1,303,200,49.4474193391939,4.50035957743287
"206",2022-03-09 00:00:25,1,303,200,50.3104349046824,5.1204141437855
"207",2022-03-09 00:00:30,1,303,200,49.2859280208704,4.67550355511511
"208",2022-03-09 00:00:35,1,303,200,49.5869949610234,5.14658369636664
"209",2022-03-09 00:00:40,1,303,200,50.9173257427087,5.41861384715329
"210",2022-03-09 00:00:45,1,303,200,48.1346057042975,4.54128824088425
"211",2022-03-09 00:00:50,1,303,200,50.8215292902282,4.12989544453193
"212",2022-03-09 00:00:55,1,303,200,49.9634962363238,5.44923365797122
"213",2022-03-09 00:01:00,1,303,200,48.2712888022631,4.02900049703885
"214",2022-03-09 00:01:05,1,303,200,49.427536437246,5.13024822743161
"215",2022-03-09 00:01:10,1,303,200,49.1030690188771,4.63220978278297
"216",2022-03-09 00:01:15,1,303,200,50.3698524273393,4.8476804401355
"217",2022-03-09 00:01:20,1,303,200,48.0194476017552,4.35458391512895
"218",2022-03-09 00:01:25,1,303,200,49.4029528098675,4.8155716681767
"219",2022-03-09 00:01:30,1,303,200,50.4545324423606,4.54639340133679
"220",2022-03-09 00:01:35,1,303,200,47.7009712938311,4.65188016642543
"221",2022-03-09 00:01:40,1,303,200,48.6836403288134,4.59946004087014
"222",2022-03-09 00:01:45,1,303,200,47.9224666516376,5.05684244208242
"223",2022-03-09 00:01:50,1,303,200,49.2559756376662,4.78592726043436
"224",2022-03-09 00:01:55,1,303,200,50.5193664053775,4.38838365287383
"225",2022-03-09 00:02:00,1,303,200,50.8895330015452,4.62864354330969
"226",2022-03-09 00:02:05,1,303,200,50.158644051064,4.6081224527496
"227",2022-03-09 00:02:10,1,303,200,48.9109654663218,4.74393558507657
"228",2022-03-09 00:02:15,1,303,200,51.5167439963908,4.42091246435851
"229",2022-03-09 00:02:20,1,303,200,50.3091585443037,5.25883331883109
"230",2022-03-09 00:02:25,1,303,200,50.5012747264145,4.81066611062497
"231",2022-03-09 00:02:30,1,303,200,50.0759364167638,5.54410961039754
"232",2022-03-09 00:02:35,1,303,200,50.9039334621476,5.27444115731852
"233",2022-03-09 00:02:40,1,303,200,50.8985580559293,4.96990275245941
"234",2022-03-09 00:02:45,1,303,200,49.5146649309908,5.14841232609395
"235",2022-03-09 00:02:50,1,303,200,49.0922807167521,4.73769398440018
"236",2022-03-09 00:02:55,1,303,200,51.0160132462449,5.66381861003929
"237",2022-03-09 00:03:00,1,303,200,50.6408304992892,4.92369994974901
"238",2022-03-09 00:03:05,1,303,200,49.7081265646438,5.19509866583024
"239",2022-03-09 00:03:10,1,303,200,49.7934629894002,4.91564092537711
"240",2022-03-09 00:03:15,1,303,200,48.8884773562077,5.15336816106372
"241",2022-03-09 00:03:20,1,303,200,49.2666104381499,4.99679610152916
"242",2022-03-09 00:03:25,1,303,200,48.5174355628976,5.22449752646183
"243",2022-03-09 00:03:30,1,303,200,49.6121625750187,4.71318462373182
"244",2022-03-09 00:03:35,1,303,200,49.2560475665434,4.71060890550198
"245",2022-03-09 00:03:40,1,303,200,50.0667289231388,4.72197717231726
"246",2022-03-09 00:03:45,1,303,200,49.0397741946625,5.53039601445518
"247",2022-03-09 00:03:50,1,303,200,48.744117834192,4.55755019334298
"248",2022-03-09 00:03:55,1,303,200,50.0570076803782,4.77369303173539
"249",2022-03-09 00:04:00,1,303,200,50.3111485759009,5.35134730737875
"250",2022-03-09 00:04:05,1,303,200,49.7034314208245,5.26948084957584
"251",2022-03-09 00:04:10,1,303,200,50.1027162029822,4.85647469284772
"252",2022-03-09 00:04:15,1,303,200,50.2936880300248,5.67622302426125
"253",2022-03-09 00:04:20,1,303,200,48.1616110546692,5.17421172282182
"254",2022-03-09 00:04:25,1,303,200,50.1568649675581,5.08732055049644
"255",2022-03-09 00:04:30,1,303,200,48.7375107703749,4.97216593089011
"256",2022-03-09 00:04:35,1,303,200,49.4068832311402,4.55731795940397
"257",2022-03-09 00:04:40,1,303,200,50.4310873438499,4.12864605807571
"258",2022-03-09 00:04:45,1,303,200,49.4947815158717,4.32343675117352
"259",2022-03-09 00:04:50,1,303,200,49.6349930661459,4.58835333395386
"260",2022-03-09 00:04:55,1,303,200,49.8250699625357,5.49123066669943
"261",2022-03-09 00:05:00,1,303,200,49.3509047018661,5.09434302733362
"262",2022-03-09 00:05:05,1,303,200,49.3984647980726,4.64907535352917
"263",2022-03-09 00:05:10,1,303,200,48.1748793859928,5.31581938170352
"264",2022-03-09 00:05:15,1,303,200,50.3715961794239,4.71150586790525
"265",2022-03-09 00:05:20,1,303,200,49.7812646082174,5.07306239680225
"266",2022-03-09 00:05:25,1,303,200,50.0527688043571,4.37686758685261
"267",2022-03-09 00:05:30,1,303,200,49.0593321022139,4.72236114167425
"268",2022-03-09 00:05:35,1,303,200,50.0361732351661,4.81679702521121
"269",2022-03-09 00:05:40,1,303,200,49.0397288796739,5.28826122590982
"270",2022-03-09 00:05:45,1,303,200,48.3733284516559,5.47496298266019
"271",2022-03-09 00:05:50,1,303,200,49.9569307545942,4.72509905587466
"272",2022-03-09 00:05:55,1,303,200,48.9670137603971,5.04349853970932
"273",2022-03-09 00:06:00,1,303,200,50.2487771989385,5.25570850696566
"274",2022-03-09 00:06:05,1,303,200,48.983616436666,5.05875572511342
"275",2022-03-09 00:06:10,1,303,200,49.7696833204877,4.82387250909681
"276",2022-03-09 00:06:15,1,303,200,50.1441264736753,5.27512663104491
"277",2022-03-09 00:06:20,1,303,200,49.7594281527012,4.78945898979994
"278",2022-03-09 00:06:25,1,303,200,48.9448467659844,5.03110506736166
"279",2022-03-09 00:06:30,1,303,200,48.16069993886,4.9651993968108
"280",2022-03-09 00:06:35,1,303,200,50.5415762419173,4.7468645592114
"281",2022-03-09 00:06:40,1,303,200,50.9837889508197,5.0374772323604
"282",2022-03-09 00:06:45,1,303,200,50.0835053126727,4.18819785438563
"283",2022-03-09 00:06:50,1,303,200,49.040105456948,5.17928827272188
"284",2022-03-09 00:06:55,1,303,200,47.6868654522254,4.65349844250405
"285",2022-03-09 00:07:00,1,303,200,50.5343712737768,4.87686430294424
"286",2022-03-09 00:07:05,1,303,200,48.9889193509303,4.71616441076454
"287",2022-03-09 00:07:10,1,303,200,50.3793734879351,4.42523312234405
"288",2022-03-09 00:07:15,1,303,200,48.0265094238245,4.40681202835227
"289",2022-03-09 00:07:20,1,303,200,50.3548380059635,5.6957751648798
"290",2022-03-09 00:07:25,1,303,200,51.0195991462061,5.20410699128088
"291",2022-03-09 00:07:30,1,303,200,50.2176086317099,5.50985700046019
"292",2022-03-09 00:07:35,1,303,200,49.9061914909784,4.75788353008266
"293",2022-03-09 00:07:40,1,303,200,49.2573050096157,4.98427073274203
"294",2022-03-09 00:07:45,1,303,200,51.1608984916629,4.31289425832641
"295",2022-03-09 00:07:50,1,303,200,48.220118627421,5.18548490144895
"296",2022-03-09 00:07:55,1,303,200,47.7225356282339,5.08632983684994
"297",2022-03-09 00:08:00,1,303,200,51.4027405131889,5.66511945867644
"298",2022-03-09 00:08:05,1,303,200,50.8111281072591,4.83022734723328
"299",2022-03-09 00:08:10,1,303,200,50.1817695681321,4.5986003417477
"300",2022-03-09 00:08:15,1,303,200,49.3032369139504,5.05917847824334
"301",2022-03-09 00:08:20,1,303,200,49.2388981062775,5.20286201534154
"302",2022-03-09 00:08:25,1,303,200,49.8437642833506,5.34092129346323
"303",2022-03-09 00:08:30,1,303,200,50.8586378593087,5.71682591852188
"304",2022-03-09 00:08:35,1,303,200,51.8624751311296,4.88061817575711
"305",2022-03-09 00:08:40,1,303,200,48.9697002391041,4.86658146140309
"306",2022-03-09 00:08:45,1,303,200,48.7303448305376,4.71850954882132
"307",2022-03-09 00:08:50,1,303,200,48.122577917135,5.29507120145331
"308",2022-03-09 00:08:55,1,303,200,49.0847634295153,4.86263292145336
"309",2022-03-09 00:09:00,1,303,200,51.3937834478768,4.69765304655777
"310",2022-03-09 00:09:05,1,303,200,48.5879987562492,5.09116787460779
"311",2022-03-09 00:09:10,1,303,200,50.5225671881558,5.17206981389282
"312",2022-03-09 00:09:15,1,303,200,48.9007351141774,4.40162673468691
"313",2022-03-09 00:09:20,1,303,200,49.7165413674622,4.2498249567557
"314",2022-03-09 00:09:25,1,303,200,48.7020621231252,4.81325738115462
"315",2022-03-09 00:09:30,1,303,200,49.9670717682409,5.4236156209363
"316",2022-03-09 00:09:35,1,303,200,48.3393509252665,4.68980948928163
"317",2022-03-09 00:09:40,1,303,200,49.1595429777743,4.2597787442215
"318",2022-03-09 00:09:45,1,303,200,48.9984305092543,4.60337720396259
"319",2022-03-09 00:09:50,1,303,200,49.0750176250529,5.62545926108863
"320",2022-03-09 00:09:55,1,303,200,49.5897161710676,4.76681487071061
"321",2022-03-09 00:10:00,1,303,200,50.0270639445712,4.98976021099855
"322",2022-03-09 00:10:05,1,303,200,50.8932297651131,5.3272651631183
"323",2022-03-09 00:10:10,1,303,200,50.8737986230512,4.43316103809597
"324",2022-03-09 00:10:15,1,303,200,49.7210070899968,4.59513281415528
"325",2022-03-09 00:10:20,1,303,200,48.8981913658911,5.55200667426183
"326",2022-03-09 00:10:25,1,303,200,50.5690471651637,4.52459733135439
"327",2022-03-09 00:10:30,1,303,200,47.7640574039156,5.26472931092892
"328",2022-03-09 00:10:35,1,303,200,48.7599717314527,4.52711911507048
"329",2022-03-09 00:10:40,1,303,200,48.2614361213,4.82678418061524
"330",2022-03-09 00:10:45,1,303,200,48.9885785341671,4.79039979354957
"331",2022-03-09 00:10:50,1,303,200,50.4247043798809,5.09579612548861
"332",2022-03-09 00:10:55,1,303,200,50.0758442693181,4.96723828899187
"333",2022-03-09 00:11:00,1,303,200,49.8187264452155,5.31380056861652
"334",2022-03-09 00:11:05,1,303,200,51.9309574619765,4.5501044442428
"335",2022-03-09 00:11:10,1,303,200,48.0257918707251,4.90778971704145
"336",2022-03-09 00:11:15,1,303,200,48.1763642454604,5.15798468257029
"337",2022-03-09 00:11:20,1,303,200,48.5366381114307,4.94082176163061
"338",2022-03-09 00:11:25,1,303,200,49.4676900733948,4.70963229785102
"339",2022-03-09 00:11:30,1,303,200,48.551503826846,4.99535857625803
"340",2022-03-09 00:11:35,1,303,200,49.1823270539427,5.64258990527282
"341",2022-03-09 00:11:40,1,303,200,50.3262514603996,5.09067006616231
"342",2022-03-09 00:11:45,1,303,200,48.2365138874114,4.73420536684551
"343",2022-03-09 00:11:50,1,303,200,49.8118392469523,4.93851614793803
"344",2022-03-09 00:11:55,1,303,200,49.4986558710984,4.46064279956696
"345",2022-03-09 00:12:00,1,303,200,48.3047315792859,4.37191132172685
"346",2022-03-09 00:12:05,1,303,200,49.6444336576673,4.97899938881305
"347",2022-03-09 00:12:10,1,303,200,48.5454578007612,4.55096386039468
"348",2022-03-09 00:12:15,1,303,200,50.5164075004864,4.17858813082393
"349",2022-03-09 00:12:20,1,303,200,48.2261557513412,4.61785151084135
"350",2022-03-09 00:12:25,1,303,200,49.2959989893046,4.64142751319326
"351",2022-03-09 00:12:30,1,303,200,48.8216047654908,4.94451185518126
"352",2022-03-09 00:12:35,1,303,200,49.3763377420258,5.56632303227038
"353",2022-03-09 00:12:40,1,303,200,50.2710251418698,5.05495152866551
"354",2022-03-09 00:12:45,1,303,200,50.6088648707652,5.07500578907551
"355",2022-03-09 00:12:50,1,303,200,50.3118334541958,4.77662994976798
"356",2022-03-09 00:12:55,1,303,200,49.6540924519722,5.49158701902442
"357",2022-03-09 00:13:00,1,303,200,51.4124759674302,4.66719682420391
"358",2022-03-09 00:13:05,1,303,200,48.96711665295,4.90978660349961
"359",2022-03-09 00:13:10,1,303,200,49.5950173986597,4.63383195404863
"360",2022-03-09 00:13:15,1,303,200,50.5371335127788,5.1574448047734
"361",2022-03-09 00:13:20,1,303,200,50.8793083146486,4.31821750262552
"362",2022-03-09 00:13:25,1,303,200,49.4893352856909,4.79870115850424
"363",2022-03-09 00:13:30,1,303,200,49.7290494571916,5.00315758410133
"364",2022-03-09 00:13:35,1,303,200,47.9478574388085,4.87675174207106
"365",2022-03-09 00:13:40,1,303,200,49.9218568271362,5.2936177851624
"366",2022-03-09 00:13:45,1,303,200,49.1606575413393,5.29843991628787
"367",2022-03-09 00:13:50,1,303,200,48.1324116256401,4.73503970823433
